DCA.License.Number,License.Type,License.Expiration.Date,License.Status,License.Creation.Date,Industry,Business.Name,Business.Name.2,Address.Building,Address.Street.Name,Secondary.Address.Street.Name,Address.City,Address.State,Address.ZIP,Contact.Phone.Number,Address.Borough,Borough.Code,Community.Board,Council.District,BIN,BBL,NTA,Census.Tract,Detail,Longitude,Latitude,Location,census_code,census_tract
1448991-DCA,Business,12/31/2023,Active,10/24/2012,Tobacco Retail Dealer,19 W. BRONX DELI GROCERY CORP.,,19,W 183RD ST,,BRONX,NY,10453,718-220-4565,Bronx,2.0,207.0,14.0,2112707.0,2031970017.0,BX40,239.0,,-73.9047215912239,40.8586521049464,"(40.85865210494639, -73.9047215912239)",360050239006002.0,23900
2108028-1-DCA,Business,12/31/2023,Active,08/09/2022,Tobacco Retail Dealer,FRESH FRUITS & BITES CORPORATION,,2302,BATH AVE,,BROOKLYN,NY,11214,9296087797,Brooklyn,3.0,311.0,47.0,3186518.0,3068880033.0,,,,-73.9950847877752,40.5969872984041,"(40.59698729840413, -73.9950847877752)",360470304002000.0,30400
1050155-DCA,Business,12/31/2023,Active,10/31/2000,Tobacco Retail Dealer,"357 STUYVESANT GROCERY, INC.",,357,STUYVESANT AVE,,BROOKLYN,NY,11233,718-774-4577,Brooklyn,3.0,303.0,36.0,3047132.0,3016760007.0,BK61,297.0,,-73.9318600224765,40.682030886195,"(40.68203088619497, -73.93186002247646)",360470297001001.0,29700
2080228-1-DCA,Business,12/31/2023,Active,11/27/2018,Tobacco Retail Dealer,AMBALA SERVICE STATION INC,,8102,ATLANTIC AVE,,OZONE PARK,NY,11416,347-272-8646,Queens,4.0,409.0,32.0,4187159.0,4090090001.0,QN53,34.0,,-73.8598306355288,40.6850096431455,"(40.68500964314547, -73.85983063552884)",360810034001008.0,3400
1231769-DCA,Business,12/31/2023,Active,06/28/2006,Tobacco Retail Dealer,"MARTINEZ, JUAN C",CARLITO'S DELI GROCERY,290,ROGERS AVE,,BROOKLYN,NY,11225,718-604-8507,Brooklyn,3.0,309.0,35.0,3034115.0,3012950042.0,BK63,323.0,,-73.9536300327303,40.6663086653141,"(40.666308665314084, -73.95363003273029)",360470323002001.0,32300
2032415-1-DCA,Business,12/31/2023,Active,01/13/2016,Tobacco Retail Dealer,"SMOKE ZONE 2, INC",,1411,2ND AVE,,NEW YORK,NY,10021,6469186306,Manhattan,1.0,108.0,4.0,1043997.0,1014280025.0,MN31,126.0,,-73.957626688405,40.7698288219084,"(40.76982882190845, -73.957626688405)",360610126021000.0,12602
1053579-DCA,Business,12/31/2023,Active,12/14/2000,Tobacco Retail Dealer,6723 CONVENIENCE INC.,,6723,FORT HAMILTON PKWY,,BROOKLYN,NY,11219,718-921-8948,Brooklyn,3.0,310.0,43.0,3142709.0,3057640025.0,BK30,210.0,,-74.010916004662,40.6294907324017,"(40.62949073240174, -74.01091600466205)",360470210003001.0,21000
2064897-1-DCA,Business,12/31/2023,Active,01/12/2018,Tobacco Retail Dealer,"NUTHIN' LEFT DELI & GROCERY, INC.",,5202,92ND ST,,ELMHURST,NY,11373,718-271-2200,Queens,4.0,404.0,25.0,4045817.0,4018540031.0,QN29,459.0,,-73.8711665093738,40.7392731705058,"(40.7392731705058, -73.87116650937384)",360810459002002.0,45900
1069565-DCA,Business,12/31/2023,Active,12/18/2000,Tobacco Retail Dealer,"PANDYA, DIPAKKISHOR",,,PARK AVENUE,EAST   33 STREET,NEW YORK,NY,10016,917-903-8091,Manhattan,1.0,105.0,2.0,,,,,,-73.9818324713663,40.746417021258,"(40.74641702125799, -73.98183247136635)",360610072002000.0,7200
2003731-971-DCA,Business,12/31/2023,Active,02/21/2014,Tobacco Retail Dealer,ANTHONY KYUWAN LEE,GREEN & GOLD LAND,25,W 55TH ST,,NEW YORK,NY,10019,212-307-7993,Manhattan,1.0,105.0,4.0,1034824.0,1012710023.0,MN17,104.0,,-73.9759478018307,40.7621104008481,"(40.76211040084812, -73.97594780183069)",360610104001000.0,10400
2008964-1893-DCA,Business,12/31/2023,Active,05/30/2014,Tobacco Retail Dealer,VICTORY MART INC.,,3785,VICTORY BLVD,,STATEN ISLAND,NY,10314,718-524-7166,Staten Island,5.0,502.0,50.0,5042067.0,5027860029.0,SI05,29102.0,,-74.1817486558069,40.5973185325002,"(40.59731853250021, -74.18174865580689)",360850291021059.0,29102
1420719-DCA,Business,12/31/2023,Active,03/01/2012,Tobacco Retail Dealer,NORTHERN AUTO SERVICE STATION INC.,,14710,NORTHERN BLVD,,FLUSHING,NY,11354,347-506-0633,Queens,4.0,407.0,20.0,4522965.0,4050160018.0,QN51,1163.0,,-73.8191037395917,40.7651657762012,"(40.765165776201194, -73.8191037395917)",360811163022000.0,116302
1310715-DCA,Business,12/31/2023,Active,03/06/2009,Tobacco Retail Dealer,D & C MINI MARKET CORP.,,18707,LINDEN BLVD,,SAINT ALBANS,NY,11412,718-723-5745,Queens,4.0,412.0,27.0,4221038.0,4103800032.0,QN08,398.0,,-73.7651467585138,40.69203844286,"(40.69203844285998, -73.76514675851377)",360810398001010.0,39800
2079467-1-DCA,Business,12/31/2023,Active,10/26/2018,Tobacco Retail Dealer,ONE STOP FOODS MARKET CORP.,,6071,FLUSHING AVE,,MASPETH,NY,11378,347-530-9608,Queens,4.0,405.0,30.0,4060309.0,4026980147.0,QN30,525.0,,-73.9052367882852,40.720339973379,"(40.72033997337898, -73.90523678828517)",360810525002000.0,52500
2097300-1-DCA,Business,12/31/2023,Active,12/24/2020,Tobacco Retail Dealer,SAINT ALBANS DELI CORP,,18812,LIBERTY AVE,,SAINT ALBANS,NY,11412,9295009010,Queens,4.0,412.0,27.0,4220547.0,4103510032.0,,,,-73.7683732114495,40.7037294961864,"(40.703729496186355, -73.76837321144949)",360810404003005.0,40400
2095583-1-DCA,Business,12/31/2023,Active,03/31/2020,Tobacco Retail Dealer,INWOOD GOURMET DELI CORP,,53,VERMILYEA AVE,,NEW YORK,NY,10034,3132092449,Manhattan,1.0,112.0,10.0,1064819.0,1022250001.0,,,,-73.9240941378182,40.86546235227,"(40.86546235227003, -73.9240941378182)",360610291001000.0,29100
1359027-DCA,Business,12/31/2023,Active,06/16/2010,Tobacco Retail Dealer,S M NEWS & GROCERY INC,,1419,LEXINGTON AVE,,NEW YORK,NY,10128,212-410-3521,Manhattan,1.0,108.0,5.0,1048364.0,1015210051.0,MN40,15801.0,,-73.9524721753219,40.7837426287251,"(40.78374262872508, -73.95247217532187)",360610158012000.0,15801
2045014-1-DCA,Business,12/31/2023,Active,10/25/2016,Tobacco Retail Dealer,BLUE STAR DELI & ORGANIC INC,,715,LORIMER ST,,BROOKLYN,NY,11211,718-599-0872,Brooklyn,3.0,301.0,33.0,3322740.0,3027210033.0,BK73,515.0,,-73.9500945622432,40.7184056528763,"(40.71840565287629, -73.95009456224317)",360470515001006.0,51500
2103824-1-DCA,Business,12/31/2023,Active,02/07/2022,Tobacco Retail Dealer,AIDEN FINE FOOD DELI CORP,,8901,80TH ST,,WOODHAVEN,NY,11421,7182967866,Queens,4.0,409.0,32.0,4185407.0,4089650061.0,,,,-73.8613159139045,40.6885961180843,"(40.68859611808431, -73.86131591390453)",360810008002000.0,800
1372483-DCA,Business,12/31/2023,Active,03/17/2011,Tobacco Retail Dealer,ARENA DELI PLUS CORP,,77,4TH AVE,,BROOKLYN,NY,11217,347-307-5634,Brooklyn,3.0,306.0,39.0,3018504.0,3009320001.0,BK37,12901.0,,-73.9799643720499,40.6819450161227,"(40.6819450161227, -73.97996437204992)",360470129012000.0,12901
1345651-DCA,Business,12/31/2023,Active,02/22/2010,Tobacco Retail Dealer,CHAMPION DELI & GROCERY CORP.,,121,ATLANTIC AVE,,BROOKLYN,NY,11201,718-596-8620,Brooklyn,3.0,302.0,33.0,3002745.0,3002750024.0,BK09,7.0,,-73.9959469141826,40.6906860401567,"(40.690686040156756, -73.9959469141826)",360470007003002.0,700
1157975-DCA,Business,12/31/2023,Active,12/30/2003,Tobacco Retail Dealer,JRC CORNER DELI GROCERY INC.,,620,MAPLE ST,,BROOKLYN,NY,11203,718-493-7020,Brooklyn,3.0,309.0,41.0,3106825.0,3047990036.0,BK60,806.0,,-73.9404954871555,40.6614498516872,"(40.66144985168719, -73.94049548715554)",360470806002003.0,80600
1046843-DCA,Business,12/31/2023,Active,10/04/2002,Tobacco Retail Dealer,SUNNY GROCERY YILDIZ CORP.,,4526,43RD AVE,,SUNNYSIDE,NY,11104,718-937-6256,Queens,4.0,402.0,26.0,4001899.0,4001600029.0,QN31,183.0,,-73.9189660598037,40.7449654227117,"(40.74496542271174, -73.91896605980372)",360810183003001.0,18300
1247343-DCA,Business,12/31/2023,Active,01/29/2007,Tobacco Retail Dealer,"CHO, KYUWON",7 ELEVEN STORE# 32116C,1590,HUTCHINSON RIVER PKWY,,BRONX,NY,10461,7188240475,Bronx,2.0,210.0,13.0,2097508.0,2053860001.0,BX52,264.0,,-73.8368218600246,40.8431343221904,"(40.84313432219042, -73.83682186002456)",360050264004001.0,26400
2033796-1-DCA,Business,12/31/2023,Active,02/29/2016,Tobacco Retail Dealer,SHEHZ & LAZ INC,DAILY STOP,1586,MCDONALD AVE,,BROOKLYN,NY,11230,,Brooklyn,3.0,312.0,44.0,3172627.0,3065630040.0,BK88,446.0,,-73.9741099899441,40.6145923529287,"(40.614592352928675, -73.9741099899441)",360470446002001.0,44600
2097295-1-DCA,Business,12/31/2023,Active,12/24/2020,Tobacco Retail Dealer,LALO CONVENIENCE STORE INC,,264,W 72ND ST,,NEW YORK,NY,10023,9176825974,Manhattan,1.0,107.0,6.0,1030436.0,1011630061.0,,,,-73.983527747368,40.7794008472535,"(40.77940084725346, -73.98352774736799)",360610159006001.0,15900
2033233-1-DCA,Business,12/31/2023,Active,02/11/2016,Tobacco Retail Dealer,SAM'S DELI & SNAK CORPORATION,,1498,WESTCHESTER AVE,,BRONX,NY,10472,9175599452,Bronx,2.0,209.0,17.0,2023775.0,2037380043.0,BX55,5002.0,,-73.8802513427954,40.8284923893146,"(40.82849238931464, -73.88025134279538)",360050050022000.0,5002
2006181-1367-DCA,Business,12/31/2023,Active,04/11/2014,Tobacco Retail Dealer,LINDEN CONVENIENCE CORP,,18907,LINDEN BLVD,,SAINT ALBANS,NY,11412,718-525-0669,Queens,4.0,412.0,27.0,4238205.0,4110590001.0,QN08,528.0,,-73.7621403954853,40.6917385770447,"(40.691738577044696, -73.76214039548532)",360810528001013.0,52800
2038839-1-DCA,Business,12/31/2023,Active,06/09/2016,Tobacco Retail Dealer,LO MAXIMO DELI GROCERY LLC,,710,BECK ST,,BRONX,NY,10455,718-861-8045,Bronx,2.0,202.0,8.0,2115251.0,2027070001.0,BX33,85.0,,-73.8998705000568,40.8152211633037,"(40.81522116330373, -73.89987050005685)",360050085002005.0,8500
1421071-DCA,Business,12/31/2023,Active,03/05/2012,Tobacco Retail Dealer,"PERSAUD FOODS, INC.",FOUR ALL SEASONS VARIETY AND DISCOUNT CENTER,12319,LIBERTY AVE,,S RICHMOND HL,NY,11419,718-659-5100,Queens,4.0,410.0,28.0,4203845.0,4095600028.0,QN55,15802.0,,-73.8206627155596,40.6876067206733,"(40.68760672067334, -73.8206627155596)",360810158023002.0,15802
2066636-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,DITMAS GAS & REPAIR INC,,852,CONEY ISLAND AVE,,BROOKLYN,NY,11218,347-834-2769,Brooklyn,3.0,312.0,40.0,3126921.0,3053930045.0,BK41,492.0,,-73.9680771235601,40.6367440388798,"(40.63674403887982, -73.96807712356006)",360470492003000.0,49200
2046284-1-DCA,Business,12/31/2023,Active,12/08/2016,Tobacco Retail Dealer,MIKE & FAYE DELI GROCERY INC,,4225,235TH ST,,DOUGLASTON,NY,11363,718-229-3800,Queens,4.0,411.0,19.0,4168748.0,4081000036.0,QN45,1479.0,,-73.748236388023,40.7679256782386,"(40.76792567823864, -73.74823638802295)",360811479002008.0,147900
2080534-1-DCA,Business,12/31/2023,Active,12/07/2018,Tobacco Retail Dealer,GARDEN GOURMET MARKETPLACE CORP,,120,W 37TH ST,,NEW YORK,NY,10018,6469186444,Manhattan,1.0,105.0,3.0,1015245.0,1008120056.0,MN17,109.0,,-73.9878186703281,40.7522888258097,"(40.75228882580974, -73.98781867032814)",360610109001008.0,10900
1262073-DCA,Business,12/31/2023,Active,07/23/2007,Tobacco Retail Dealer,"ABDULKADER, RASHAD A. & ABDULKADER, WADAH A.",REEMY'S DELI AND CONVENIENCE,1669,METROPOLITAN AVE,,BRONX,NY,10462,718-863-8774,Bronx,2.0,209.0,18.0,2096763.0,2039447501.0,BX46,21001.0,,-73.8554119220994,40.840485773674,"(40.84048577367396, -73.85541192209944)",360050210014000.0,21001
2019646-2-DCA,Business,12/31/2023,Active,03/18/2015,Tobacco Retail Dealer,"NABI, CHOUDHURY",,S/E/C,BROADWAY,WEST   58 STREET,NEW YORK,NY,10019,347-686-5659,Manhattan,1.0,105.0,4.0,,,,,,-73.9817185241405,40.7671096361005,"(40.7671096361005, -73.98171852414053)",360610137004002.0,13700
2096366-1-DCA,Business,12/31/2023,Active,09/09/2020,Tobacco Retail Dealer,AMBOY SUPERSTAR CONVENIENCE INC,,4020,AMBOY RD,,STATEN ISLAND,NY,10308,7182271153,Staten Island,5.0,503.0,51.0,5065712.0,5051430018.0,,,,-74.1507390656646,40.5501170091395,"(40.55011700913952, -74.15073906566462)",360850146042016.0,14604
2014226-1-DCA,Business,12/31/2023,Active,10/03/2014,Tobacco Retail Dealer,"UDDIN, ZASHIM",,,5 AVENUE,WEST   42 STREET,NEW YORK,NY,10017,718-971-4646,Manhattan,1.0,105.0,4.0,,,,,,-73.9808885048635,40.7534818492369,"(40.75348184923692, -73.98088850486347)",360610084001000.0,8400
1042827-DCA,Business,12/31/2023,Active,09/20/2000,Tobacco Retail Dealer,JACKSON HEIGHTS STATIONERY INC.,,7523,31ST AVE,,EAST ELMHURST,NY,11370,718-458-9778,Queens,4.0,403.0,22.0,4439602.0,4011240001.0,QN28,30903.0,,-73.8922454722225,40.7585876709222,"(40.7585876709222, -73.89224547222253)",360810309031004.0,30903
2095691-1-DCA,Business,12/31/2023,Active,04/22/2020,Tobacco Retail Dealer,SOUTHERN FUELS LLC,,766,SOUTHERN BLVD,,BRONX,NY,10455,9178466146,Bronx,2.0,202.0,8.0,2005824.0,2027290050.0,,,,-73.8971824272143,40.8153670125378,"(40.81536701253784, -73.89718242721426)",360050085001000.0,8500
2103801-1-DCA,Business,12/31/2023,Active,02/04/2022,Tobacco Retail Dealer,LIU'S DELI INC,,2061,BATH AVE,,BROOKLYN,NY,11214,718-449-0567,Brooklyn,3.0,311.0,47.0,3167907.0,3064110001.0,,,,-73.9999279786176,40.6003442911247,"(40.600344291124685, -73.99992797861758)",360470286005002.0,28600
2011812-1-DCA,Business,12/31/2023,Active,08/08/2014,Tobacco Retail Dealer,AAA GUN HILL GAS INC,BP,1128,E GUN HILL RD,,BRONX,NY,10469,646-639-7009,Bronx,2.0,212.0,12.0,2056700.0,2046150036.0,BX31,348.0,,-73.8542806887067,40.8734976561267,"(40.87349765612671, -73.85428068870672)",360050348001006.0,34800
2066239-1-DCA,Business,12/31/2023,Active,02/16/2018,Tobacco Retail Dealer,MIRANDA DELI FOOD CORP,,4402,AVENUE J,,BROOKLYN,NY,11234,718-692-1770,Brooklyn,3.0,318.0,45.0,3216109.0,3077920040.0,BK58,732.0,,-73.9334356506622,40.6278168735152,"(40.62781687351516, -73.93343565066225)",360470732001002.0,73200
2096067-1-DCA,Business,12/31/2023,Active,07/27/2020,Tobacco Retail Dealer,TWO BROTHERS DELI & GRILL CORP,,10720,LIBERTY AVE,,OZONE PARK,NY,11417,3472230978,Queens,4.0,410.0,32.0,4202231.0,4095300010.0,,,,-73.834169432974,40.6834851099353,"(40.683485109935305, -73.83416943297395)",360810096002000.0,9600
2080957-1-DCA,Business,12/31/2023,Active,12/27/2018,Tobacco Retail Dealer,GUJRAT SERVICE STATION INC,,8775,BAY PKWY,,BROOKLYN,NY,11214,347-272-8646,Brooklyn,3.0,311.0,47.0,3169006.0,3064480026.0,BK28,294.0,,-73.9976125653713,40.5982691993914,"(40.59826919939136, -73.99761256537128)",360470294001000.0,29400
2045456-1-DCA,Business,12/31/2023,Active,11/10/2016,Tobacco Retail Dealer,"DAS, PRIYANKA",,S/E/C,6 AVENUE,WEST   17 STREET,NEW YORK,NY,10011,917-498-4456,Manhattan,1.0,104.0,3.0,,,,,,-73.9954459751634,40.7392682890491,"(40.739268289049065, -73.99544597516342)",360610081001001.0,8100
2014090-1-DCA,Business,12/31/2023,Active,09/30/2014,Tobacco Retail Dealer,BROOKLYN GIFTS AND CANDY CORP.,,53,5TH AVE,,BROOKLYN,NY,11217,917-417-2347,Brooklyn,3.0,306.0,39.0,3018581.0,3009330006.0,BK37,12902.0,,-73.9772064385112,40.681197924658,"(40.681197924658036, -73.97720643851117)",360470129022004.0,12902
1305199-DCA,Business,12/31/2023,Active,12/01/2008,Tobacco Retail Dealer,"ALHARBI, JAMAL A.",MINI CART CONVENIENCE STORE,159,E HOUSTON ST,,NEW YORK,NY,10002,917-415-6366,Manhattan,1.0,103.0,1.0,1005542.0,1004170018.0,MN27,3601.0,,-73.9890794914702,40.7230655727897,"(40.72306557278975, -73.98907949147022)",360610036011000.0,3601
2066536-1-DCA,Business,12/31/2023,Active,02/22/2018,Tobacco Retail Dealer,94TH DELI & GRILL INC,,9420,JAMAICA AVE,,WOODHAVEN,NY,11421,347-319-6734,Queens,4.0,409.0,32.0,4184333.0,4089350010.0,QN53,20.0,,-73.8509079702597,40.6941000987865,"(40.694100098786464, -73.85090797025971)",360810020001001.0,2000
1303181-DCA,Business,12/31/2023,Active,10/28/2008,Tobacco Retail Dealer,"FARRAGUT GAS, INC.",,4210,FARRAGUT RD,,BROOKLYN,NY,11203,347-834-2769,Brooklyn,3.0,317.0,45.0,3114510.0,3050170050.0,BK91,836.0,,-73.9360026650354,40.637005139694,"(40.637005139693954, -73.93600266503536)",360470836002004.0,83600
1048747-DCA,Business,12/31/2023,Active,10/23/2000,Tobacco Retail Dealer,NOR-CREST SERVICE STATION INC.,,17802,UNION TPKE,,FRESH MEADOWS,NY,11366,718-749-5864,Queens,4.0,408.0,24.0,4155423.0,4072270029.0,QN06,1277.0,,-73.7899239574021,40.726327356089,"(40.72632735608902, -73.78992395740212)",360811277001000.0,127700
2046011-1-DCA,Business,12/31/2023,Active,11/30/2016,Tobacco Retail Dealer,BROADWAY DELI & GRILL INC.,,4802,BROADWAY,,ASTORIA,NY,11103,3523620192,Queens,4.0,401.0,26.0,4013639.0,4007340035.0,QN70,161.0,,-73.9125422831286,40.7559287404849,"(40.75592874048489, -73.9125422831286)",360810161002001.0,16100
1378271-DCA,Business,12/31/2023,Active,12/06/2010,Tobacco Retail Dealer,007 NEW CENTURY 99 & UP INC.,,141,AVENUE U,,BROOKLYN,NY,11223,347-462-9296,Brooklyn,3.0,311.0,47.0,3191087.0,3070980046.0,BK29,400.0,,-73.9791042495814,40.5963377313597,"(40.59633773135966, -73.97910424958143)",360470400003002.0,40000
2097793-1-DCA,Business,12/31/2023,Active,02/23/2021,Tobacco Retail Dealer,J AND M GROCERY CORP,,4501,104TH ST,,CORONA,NY,11368,9176643619,Queens,4.0,404.0,21.0,4048992.0,4019890093.0,,,,-73.8601731587973,40.746918211086,"(40.74691821108597, -73.86017315879725)",360810415001004.0,41500
2033498-1-DCA,Business,12/31/2023,Active,02/22/2016,Tobacco Retail Dealer,8248 WOODHAVEN CORP,,8248,WOODHAVEN BLVD,,GLENDALE,NY,11385,917-805-7447,Queens,4.0,405.0,30.0,4094655.0,4038650001.0,,,,-73.8553496414445,40.7029137359706,"(40.702913735970625, -73.85534964144455)",360810639002003.0,63900
2065121-1-DCA,Business,12/31/2023,Active,01/19/2018,Tobacco Retail Dealer,"43RD NEWS & SMOKE SHOP, INC.",,153,E 43RD ST,,NEW YORK,NY,10017,212-682-8180,Manhattan,1.0,106.0,4.0,1036163.0,1012980028.0,MN19,92.0,,-73.9750166906933,40.7518970065123,"(40.75189700651232, -73.97501669069334)",360610092001002.0,9200
2066651-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,OMEGA SALAD BAR AND DELI CORP,,351,W 125TH ST,,NEW YORK,NY,10027,917-975-5178,Manhattan,1.0,109.0,9.0,1059309.0,1019520011.0,MN09,20901.0,,-73.9528393297839,40.8108799101008,"(40.81087991010078, -73.95283932978393)",360610209011001.0,20901
2006861-1499-DCA,Business,12/31/2023,Active,04/24/2014,Tobacco Retail Dealer,SAINT MARY CORP,SOUTH SHORE HOT BAGELS,4882,ARTHUR KILL RD,,STATEN ISLAND,NY,10309,718-227-8600,Staten Island,5.0,503.0,51.0,,,SI11,226.0,,-74.2392103362535,40.5234572992718,"(40.52345729927185, -74.23921033625349)",360850226021009.0,22602
1174493-DCA,Business,12/31/2023,Active,07/21/2004,Tobacco Retail Dealer,"EISHEH, AYMAN M",10TH AVENUE DELI GROCERY EXPRESS,561,17TH ST,,BROOKLYN,NY,11218,718-499-7714,Brooklyn,3.0,307.0,39.0,3016731.0,3008720074.0,BK40,171.0,,-73.979734068904,40.6567451801477,"(40.65674518014769, -73.97973406890402)",360470171004001.0,17100
1418285-DCA,Business,12/31/2023,Active,02/02/2012,Tobacco Retail Dealer,DAY DELI GROCERY CORP.,,9101,31ST AVE,,EAST ELMHURST,NY,11369,718-651-4303,Queens,4.0,403.0,22.0,4033596.0,4013890034.0,QN28,351.0,,-73.8775297868968,40.760134727192,"(40.76013472719199, -73.87752978689683)",360810351003000.0,35100
2103793-1-DCA,Business,12/31/2023,Active,02/04/2022,Tobacco Retail Dealer,184 KING DELI GROCERY LLC,,2374,JEROME AVE,,BRONX,NY,10468,9175196765,Bronx,2.0,205.0,14.0,2014093.0,2031880001.0,,,,-73.9023286635308,40.8609501635419,"(40.860950163541865, -73.90232866353077)",360050239001001.0,23900
1431683-DCA,Business,12/31/2023,Active,05/29/2012,Tobacco Retail Dealer,104 CANDY CORP,,8691,104TH ST,,JAMAICA,NY,11418,646-270-7632,Queens,4.0,409.0,32.0,4194274.0,4092890001.0,QN54,12602.0,,-73.8432325441681,40.6947651136072,"(40.69476511360719, -73.84323254416809)",360810126021001.0,12602
1166013-DCA,Business,12/31/2023,Active,04/30/2004,Tobacco Retail Dealer,"69-21 MINI MARKET, INC.",,6921,MYRTLE AVE,,GLENDALE,NY,11385,7183660022,Queens,4.0,405.0,30.0,4089632.0,4036840050.0,QN19,625.0,,-73.8821558812301,40.7018463950229,"(40.701846395022905, -73.88215588123008)",360810625002003.0,62500
1305871-DCA,Business,12/31/2023,Active,12/10/2008,Tobacco Retail Dealer,MOON'S ORGANIC CAFE INC.,,496,ATLANTIC AVE,,BROOKLYN,NY,11217,718-222-8405,Brooklyn,3.0,302.0,33.0,3000978.0,3001850015.0,BK38,39.0,,-73.9816867589375,40.6856974064302,"(40.68569740643019, -73.98168675893754)",360470039002000.0,3900
2017067-1-DCA,Business,12/31/2023,Active,01/06/2015,Tobacco Retail Dealer,EXPRESS CONVENIENCE STATIONARY CORP,,3500,WHITE PLAINS RD,,BRONX,NY,10467,917-704-8598,Bronx,2.0,212.0,12.0,2057676.0,2046570017.0,BX44,380.0,,-73.8664510096375,40.8774400405288,"(40.87744004052884, -73.86645100963754)",360050378003003.0,37800
2046365-1-DCA,Business,12/31/2023,Active,12/12/2016,Tobacco Retail Dealer,BOLLA OPERATING CORP.,BOLLA 137-21 LIBERTY C-STORE,185,FLATBUSH AVENUE EXT,,BROOKLYN,NY,11201,516-512-6125,Brooklyn,3.0,302.0,35.0,3058201.0,3020480017.0,BK38,15.0,,-73.9836569459783,40.6943437281257,"(40.69434372812571, -73.98365694597828)",360470015021002.0,1502
2040442-1-DCA,Business,12/31/2023,Active,07/15/2016,Tobacco Retail Dealer,NEW EAST WEST GROCERY INC,,532,9TH AVE,,NEW YORK,NY,10018,2129476344,Manhattan,1.0,104.0,3.0,1013678.0,1007630005.0,MN15,115.0,,-73.9937988314413,40.7568071547142,"(40.75680715471415, -73.9937988314413)",360610115001002.0,11500
1438349-DCA,Business,12/31/2023,Active,07/21/2012,Tobacco Retail Dealer,186 GROCERY CORP.,,547,W 186TH ST,,NEW YORK,NY,10033,212-795-1826,Manhattan,1.0,112.0,10.0,1063800.0,1021570091.0,MN35,269.0,,-73.9304605646824,40.8519569474164,"(40.85195694741637, -73.9304605646824)",360610269006002.0,26900
1359079-DCA,Business,12/31/2023,Active,06/17/2010,Tobacco Retail Dealer,"SUNNY GOURMET DELI, INC.",,153,JORALEMON ST,,BROOKLYN,NY,11201,718-624-1956,Brooklyn,3.0,302.0,33.0,3002213.0,3002540003.0,BK09,502.0,,-73.993415319784,40.6929009518927,"(40.69290095189268, -73.99341531978395)",360470005022002.0,502
2046501-1-DCA,Business,12/31/2023,Active,12/15/2016,Tobacco Retail Dealer,BROADWAY TOBACCO HOUSE INC,,2802,BROADWAY,,NEW YORK,NY,10025,212-865-8359,Manhattan,1.0,107.0,7.0,1056673.0,1018800001.0,MN09,195.0,,-73.9674663874693,40.8030707361049,"(40.803070736104935, -73.96746638746932)",360610195003001.0,19500
1130469-DCA,Business,12/31/2023,Active,01/13/2003,Tobacco Retail Dealer,CANARSIE STATION INC.,,8914,DITMAS AVE,,BROOKLYN,NY,11236,718-346-4992,Brooklyn,3.0,317.0,45.0,3221993.0,3079240178.0,BK50,960.0,,-73.9153003539994,40.6477238693424,"(40.64772386934235, -73.91530035399937)",360470960001005.0,96000
2066173-1-DCA,Business,12/31/2023,Active,02/15/2018,Tobacco Retail Dealer,STAY FRESH GRILL II CORP.,,889,BROADWAY,,BROOKLYN,NY,11206,646-912-5057,Brooklyn,3.0,304.0,34.0,3071784.0,3031360005.0,BK78,389.0,,-73.9370945106177,40.6980303893514,"(40.698030389351416, -73.93709451061773)",360470389002002.0,38900
